"stop_id","stop_lon","stop_lat","stop_name"
"tbu_087","-8.043585","40.317504","Nogueira"
"tbu_084","-8.051111","40.324832","Sinde (Junta de Freguesia)"
"tbu_085","-8.052878","40.323286","Sinde (Largo Estrela)"
"1275","-8.465841","40.149117","Arneiro - Rua  Venda do Cego - sent. Cernache"
"1274","-8.465704","40.149177","Arneiro - Rua  Venda do Cego - sent. Antanhol"
"1273","-8.461993","40.140416","Cernache (este) - rua do tirado"
"1272","-8.466802","40.139397","Lameira 1 - via de acesso à Rua do Tirado - sent. C. Saude"
"1271","-8.466264","40.139417","Lameira 1 - via de acesso à Rua do Tirado - sent. Cemiterio"
"1270","-8.465865","40.140503","Lameira 2 - Rua 1ª de Maio - sent. Cernache"
"tbu_079","-8.037574","40.320415","Pousadoura (X)"
"tbu_077","-8.036522","40.338619","Fonte Arcada"
"1269","-8.467787","40.136887","Cernache (centro de Saúde Ph 47) - Rua Campos Figueiredo - sent. Vila Nova"
"tbu_078","-8.042429","40.329399","Sinde (Rotunda IC6)"
"1268","-8.467752","40.13638","Cernache (centro de Saúde) - Rua Campos Figueiredo - sent. Cemiterio"
"1267","-8.46661","40.132968","Vila Nova 1 - Rua Campos Figueiredo - sent. Vila Nova"
"1266","-8.466932","40.133249","Vila Nova 1 - Rua Campos Figueiredo - sent. Cernache"
"1265","-8.464466","40.130837","Vila Nova (centro) - Rua Nova"
"tbu_071","-7.99587","40.375792","Bordada (X)"
"tbu_072","-7.995769","40.375639","Bordada (X)"
"tbu_070","-7.980392","40.377963","Vale de Gaios (X)"
"tbu_075","-8.028855","40.361404","Tábua (Secundária)"
"tbu_076","-8.031271","40.352686","Barrosa (X)"
"tbu_073","-8.00138","40.365764","Seixos Alvos (X)"
"tbu_074","-8.004888","40.363473","Catraia dos Seixos Alvos"
"agn_320","-7.9643","40.253246","Pisão (Este)"
"1286","-8.471887","40.133431","Casconha (interface) - Rua das Chãs"
"1285","-8.468086","40.133894","Rua das Chãs"
"1284","-8.444738","40.125155","Casa Telhada (centro) - Rua Estrada Principal"
"1281","-8.462165","40.161449","Casa Meada 1 - Estrada da Ponte - sent. Cernache"
"1280","-8.462191","40.161196","Casa Meada 1 - Estrada da Ponte - sent. Antanhol"
"1279","-8.463274","40.158011","Casa Meada 2 - Estrada da Ponte - sent. Cernache"
"1278","-8.462738","40.159018","Casa Meada 2 - Estrada da Ponte - sent. Antanhol"
"1277","-8.463704","40.153032","Venda do Cego - Rua  Venda do Cego - sent. Cernache"
"1276","-8.463798","40.152564","Venda do Cego - Rua  Venda do Cego - sent. Antanhol"
"agn_316","-8.071473","40.263204","Relvinha (Zona Industrial)"
"agn_315","-8.06248","40.231219","São Pedro"
"agn_318","-7.946311","40.232082","Benfeita (X)"
"agn_317","-7.946199","40.232047","Benfeita (X)"
"agn_319","-7.964329","40.253313","Pisão (Este)"
"agn_310","-7.966931","40.228635","Luadas (Torre)"
"agn_312","-7.952339","40.226548","Pai das Donas"
"tbu_090","-8.034071","40.310848","Casal Espírito Santo (X)"
"agn_311","-7.966928","40.228537","Luadas (Torre)"
"agn_314","-8.029128","40.201239","Nogueira"
"agn_313","-8.034002","40.206745","Lomba"
"1297","-8.470627","40.180198","I-parque 1 - sent. Cruz"
"1296","-8.470624","40.1805","I-parque 1 - sent. Valongo"
"1295","-8.467257","40.179122","I-parque 2 (praça Central) - sent. Cruz"
"1294","-8.467172","40.179432","I-parque 2 (praça Central) - sent. Valongo"
"1293","-8.467784","40.143796","Cernache 1 - Rua da Mesura - sent. Cernache"
"1292","-8.467582","40.144114","Cernache 1 - Rua Venda do Cego - sent. Antanhol"
"1291","-8.468291","40.141299","Cernache 2 - Rua da Mesura - sent. Cernache"
"1290","-8.468125","40.141604","Cernache 2 - Rua da Mesura - sent. Antanhol"
"tbu_099","-8.09254","40.278132","Moita da Serra"
"1289","-8.469518","40.13842","Cernache (centro) - Rua do Cabo"
"1288","-8.471177","40.136058","Cernache 4 - Rua da Cruz"
"1287","-8.473906","40.133763","Penedo Alto - viaduto"
"agn_305","-8.094459","40.204497","Servo (X)"
"tbu_093","-8.073501","40.296505","Gualdim (X)"
"tbu_094","-8.090421","40.305507","Covelo de Cima (Lavadouro)"
"agn_304","-8.108662","40.219614","Castelo (X)"
"agn_307","-8.066713","40.220244","Vale da Nogueira (X)"
"tbu_091","-8.0499","40.292062","Póvoa de Mouronho"
"agn_306","-8.138407","40.218229","Chãs Grandes"
"tbu_092","-8.056256","40.288631","Catraia de Mouronho"
"tbu_097","-8.084396","40.287279","Senhor da Serra"
"agn_309","-7.959958","40.22825","Luadas (Panasqueira)"
"agn_308","-7.926662","40.195743","Porto Castanheiro"
"tbu_098","-8.090667","40.288678","Carapinha (X)"
"tbu_095","-8.073605","40.290575","Venda da Serra"
"tbu_096","-8.077085","40.28902","Malhada Velha (X)"
"mrt_185","-8.207699","40.402195","Chão Vento (X)"
"mrt_186","-8.282061","40.424809","Vila Boa"
"mrt_183","-8.260675","40.402479","Vale do Remígio"
"mrt_184","-8.178345","40.398256","Vale Paredes (X)"
"mrt_182","-8.308051","40.385865","Vale de Ovelha"
"mrt_180","-8.206312","40.468461","Alto Felgueira (X)"
"cnt_486","-8.592152","40.346505","Largo Cândido dos Reis"
"cnt_487","-8.591537","40.347616","Largo Pedro Teixeira"
"cnt_482","-8.748011","40.313387","Tocha (EBS)"
"cnt_483","-8.675099","40.427539","Corticeiro de Cima (Igreja)"
"1299","-8.460568","40.165287","Antanhol (cruzamento) - Estrada do Adro Velho - sent. Ic 2"
"1298","-8.460989","40.16533","Antanhol (cruzamento) - Estrada do Adro Velho - sent. Valongo"
"cnt_485","-8.591632","40.344446","Largo D. João Crisóstomo"
"mrt_178","-8.302504","40.360088","Vale da Linhaça (X)"
"mrt_179","-8.241742","40.389435","Vale de Açores"
"mrt_176","-8.264353","40.363517","Vale Borregão (X)"
"mrt_177","-8.305246","40.468919","Vale Carneiro"
"mrt_196","-8.204401","40.350492","Barragem (X)"
"mrt_197","-8.204492","40.350724","Barragem (X)"
"mrt_194","-8.270837","40.445553","Vila Pouca"
"mrt_195","-8.203201","40.482761","Mortazel (X)"
"mrt_192","-8.217475","40.413149","Vila Nova"
"mrt_193","-8.223264","40.408266","Cruz Vila Nova"
"mrt_191","-8.223838","40.439531","Vila Moinhos"
"cnt_497","-8.588688","40.347257","EXPOFACIC"
"400","-8.435095","40.256352","R. Ferreira de Castro 1 - Sent. Santa Apolónia"
"401","-8.434022","40.255383","Bairro de Santa Apolónia (escola Primária)-sent.ponte de Eiras"
"cnt_494","-8.635924","40.401609","Febres (EB23)"
"402","-8.433798","40.255322","Bairro de Santa Apolónia (escola Primária)-sent. Eiras"
"cnt_495","-8.726626","40.330818","Freches (Rotunda)"
"403","-8.429228","40.25476","E. M. 537-2 (estrada da Ribeira de Eiras) - Sent. Eiras"
"cnt_496","-8.726649","40.330747","Freches (Rotunda)"
"404","-8.430544","40.254887","E. M. 537-2 ((estrada da Ribeira de Eiras) - Sent. Ponte de Eiras"
"405","-8.437875","40.255391","Est. p/ Logo de Deus 3 -sent. Logo de Deus"
"cnt_490","-8.519818","40.407583","Bolho (Rua do Carvalhal)"
"406","-8.432607","40.261843","Rua Principal 1 - Sent. Coimbra"
"cnt_491","-8.519893","40.407539","Bolho (Rua do Carvalhal)"
"407","-8.434967","40.259956","Rua Principal 2 - Sent. Coimbra"
"408","-8.436127","40.258098","Rua Principal 3 - Sent. Coimbra"
"mrt_189","-8.230535","40.423896","Vila Meã"
"409","-8.434727","40.257018","R. Joaquim de Carvalho 2 - Sent. Novo Horizonte"
"mrt_188","-8.227308","40.414232","Vila Gosendo (X)"
"cnt_464","-8.591172","40.351714","Largo São João"
"cnt_466","-8.622124","40.370595","Varziela"
"410","-8.436041","40.255374","R. Ferreira de Castro 2 - Sent. Santa Apolónia"
"411","-8.437666","40.252104","E. M. 537-2 (est. de Eiras) - Esc. Rainha Santa Isabel - Sent. Rot. da Adémia"
"412","-8.434937","40.253199","E. M. 537-2 (santa Apolónia) - Sent. Rot. da Adémia"
"413","-8.434205","40.253283","E. M. 537-2 (santa Apolónia) - Sent. Eiras"
"414","-8.437468","40.252","E. M. 537-2 (est. de Eiras) - Escola 2,3 da Pedrulha - Sent.santa Apolónia"
"415","-8.429264","40.246376","E. M. 537 - Est. Eiras (farbeira)-sent. Eiras"
"416","-8.429934","40.245877","E. M. 537 - Est. Eiras (farbeira)-sent. B. Brinca"
"417","-8.434268","40.241497","E. M. 537 - Monte Romeiras (esc. Sec. D. Dinis) - Sent. Eiras"
"418","-8.434398","40.241661","E. M. 537 - Monte Romeiras - Diário de Coimbra - Sent. B. Brinca"
"419","-8.431562","40.235578","Bairro São Miguel (centro) - Sent. Est. de Eiras"
"mrt_198","-8.195649","40.356422","Chamadouro (X)"
"mrt_199","-8.195872","40.35663","Chamadouro (X)"
"cnt_468","-8.588538","40.339862","Cantanhede (Estação)"
"cnt_469","-8.505992","40.339823","Enxofães (EB1)"
"cnt_475","-8.543344","40.295132","Portunhos (Capela)"
"cnt_476","-8.543186","40.295152","Portunhos (Capela)"
"420","-8.435633","40.237876","E. M. 537 (est. de Eiras - Renault) - Sent. Eiras"
"cnt_477","-8.526195","40.276105","Ançã (Rua 25 de Abril)"
"421","-8.435902","40.237707","E. M. 537 (est. de Eiras - Renault) - Sent. Estação Velha"
"cnt_478","-8.526144","40.276152","Ançã (Rua 25 de Abril)"
"422","-8.432637","40.235438","Bairro São Miguel (centro) - Sent. Bairro da Liberdade"
"cnt_471","-8.750385","40.334331","Queixada da Raposa de Baixo (X)"
"423","-8.432141","40.243756","E. M. 537 - Est. Eiras - M. Romeiras (norte) - Sent. Eiras"
"cnt_472","-8.61855","40.29141","Zambujal (Cruzeiro Novo)"
"424","-8.432085","40.243961","E. M. 537 - Est. Eiras - M. Romeiras (norte) - Sent. B.brinca"
"cnt_473","-8.602518","40.300497","Vila Nova (Escola Velha)"
"425","-8.427216","40.237817","Vale de S. Miguel, R. - Sent. Ingote"
"cnt_474","-8.602607","40.300516","Vila Nova (Escola Velha)"
"426","-8.42802","40.237695","Vale de S. Miguel, R. - Sent. Est. de Eiras"
"427","-8.434646","40.23587","E. M. 537 (rot. do Bairro S. Miguel) - Sent. Monte Romeiras"
"428","-8.430214","40.235901","Bairro São Miguel - Sent. Bairro da Liberdade"
"429","-8.437965","40.230303","Rua Manuel Almeida e Sousa (urb. Do Loreto) - Sent. Pedrulha"
"cnt_470","-8.505902","40.339815","Enxofães (EB1)"
"scd_004","-8.103484","40.363765","Pinheirinho"
"scd_003","-8.116772","40.362808","Pinheiro de Ázere"
"scd_006","-8.130371","40.364899","Casal Lameiras (Barreiros)"
"scd_005","-8.130385","40.364694","Casal Lameiras (Barreiros)"
"scd_008","-8.123849","40.366706","Lameira Baixa"
"scd_007","-8.123888","40.366587","Lameira Baixa"
"scd_009","-8.127706","40.367624","Casal Lameiras (X Cagido)"
"scd_002","-8.109174","40.362752","Miscadoura"
"scd_001","-8.109109","40.362579","Miscadoura"
"cbr_541","-8.416113","40.201502","Rua do Brasil"
"430","-8.430698","40.227207","Bairro da Rosa (cruz.) - Sent. Bairro do Ingote"
"cbr_542","-8.414534","40.201913","Rua do Brasil"
"431","-8.431072","40.228373","Bairro da Rosa - Sent. Monte Formoso"
"432","-8.438053","40.230667","Rua Manuel Almeida e Sousa (urb. Do Loreto) - Sent. Estação Velha"
"cbr_540","-8.448907","40.181728","Cruz dos Morouços (Rotunda)"
"433","-8.429273","40.230434","Bairro do Ingote (ponto horário - L. 28) - Sent. Bairro da Liberdade"
"434","-8.427395","40.233054","Urbanização Ar e Sol - Sent. Ingote"
"435","-8.434443","40.234453","E. M. 537 (rot. do Bairro S. Miguel) - Sent. Est. Velha"
"436","-8.436711","40.230792","E. M. 537 (est. Eiras - B. Brinca) - Sent. Est. Velha"
"437","-8.436101","40.231728","E. M. 537 (est. Eiras - B. Brinca) - Sent. Monte Romeiras"
"438","-8.434646","40.233582","E. M. 537 (est. Eiras - B. Brinca/relvinha) - Sent. Monte Romeiras"
"439","-8.430287","40.233928","Est.de acesso B. Ingote/b. S. Miguel - Sent. Bairro São Miguel"
"cbr_547","-8.444027","40.251261","Adémia (Rotunda)"
"cbr_548","-8.443883","40.250964","Adémia (Rotunda)"
"cbr_545","-8.401804","40.190877","Alto de São João"
"cbr_546","-8.401732","40.190502","Alto de São João"
"cbr_543","-8.406037","40.200553","DESATIVADA Fonte da Cheira"
"cbr_544","-8.40485","40.200331","DESATIVADA Fonte da Cheira"
"scd_015","-8.120976","40.37513","Venda do Sebo"
"scd_014","-8.120789","40.375024","Venda do Sebo"
"scd_017","-8.115562","40.380273","Rojão Grande"
"scd_016","-8.115418","40.380105","Rojão Grande"
"scd_019","-8.122061","40.387039","Vimieiro"
"scd_018","-8.122013","40.386924","Vimieiro"
"scd_011","-8.137957","40.37177","Cagido"
"scd_010","-8.127858","40.36768","Casal Lameiras (X Cagido)"
"scd_013","-8.119463","40.37314","Rojão Pequeno (X)"
"scd_012","-8.119516","40.372937","Rojão Pequeno (X)"
"440","-8.4273","40.233351","Urbanização Ar e Sol - Sent. Bairro da Liberdade"
"cbr_530","-8.440366","40.267692","Fornos (Viaduto N1)"
"441","-8.429174","40.230921","Bairro do Ingote (ponto horário - L. 27) - Sent. Monte Formoso"
"cbr_531","-8.392236","40.347035","Paúl"
"442","-8.430651","40.228788","Bairro da Rosa - Sent. Bairro do Ingote"
"443","-8.43729","40.227261","E. M. 537 (estrada de Eiras - Gorgulão - Cruz. Lidl) - Sent. Monte Romeiras"
"444","-8.437867","40.226159","E. M. 537 (estrada de Eiras - Gorgulão - Cruz. Lidl) - Sent. Est. Velha"
"445","-8.438453","40.23275","José Afonso, R. (loreto)"
"446","-8.437197","40.233994","5 de Outubro, R. (relvinha)"
"447","-8.438446","40.235575","5 de Outubro, R. (relvinha - Norte)"
"448","-8.436142","40.222029","Rua Cidade de Poitier 1 (monte Formoso) - Sent. Ingote"
"cbr_538","-8.572267","40.280887","Andorinha (Capela)"
"449","-8.426876","40.222024","Est. de Coselhas (cruz. Rua Vale Figueiras) - Sent. Centro"
"cbr_539","-8.434068","40.213624","Coimbra (Arnado)"
"cbr_537","-8.571988","40.226608","Lamarosa"
"cbr_532","-8.392085","40.347015","Paúl"
"scd_027","-8.153014","40.389308","Coval (X)"
"scd_020","-8.125797","40.388736","Santa Comba Dão (Estação)"
"scd_022","-8.129888","40.40014","Santa Comba Dão (Heróis Ultramar)"
"scd_021","-8.125719","40.388805","Santa Comba Dão (Estação)"
"scd_024","-8.153164","40.389087","Coval (X)"
"450","-8.433195","40.225762","Rua Cidade de Yaroslav - Sent. Monte Formoso"
"scd_023","-8.153355","40.354634","Chamadouro (X)"
"451","-8.432358","40.225408","Rua Cidade de Fez - Sent. Ingote"
"cbr_563","-8.408636","40.201806","Interface Calhabé"
"cdn_092","-8.517057","40.104873","São Fipo (Capela)"
"452","-8.429384","40.220926","Circular Interna (rot. de Coselhas)"
"cdn_091","-8.533606","40.100202","Ega (EB1)"
"453","-8.428699","40.220819","Est. de Coselhas (cruz. Rua Vale Figueiras) - Sent. Lordemão"
"cdn_090","-8.53363","40.100317","Ega (EB1)"
"cbr_561","-8.399826","40.208124","Elísio de Moura"
"454","-8.430576","40.219995","Est. de Coselhas 2 (fucoli) - Sent. Huc"
"cbr_562","-8.446941","40.28834","Sargento Mor (X)"
"455","-8.43123","40.219826","Est. de Coselhas 2 (fucoli) - Sent. Centro"
"456","-8.436465","40.221711","Rua Cidade de Poitiers 1 (monte Formoso) - Sent. Rot. Casa do Sal"
"cbr_560","-8.399316","40.208343","Elísio de Moura"
"457","-8.438756","40.220249","Rua do Padrão (após Rotunda Casa do Sal) - Sent. Pedrulha"
"458","-8.437364","40.220305","Rua Cidade Poitiers (saída da Rot. Casa do Sal) - Sent. Ingote"
"459","-8.43781","40.218701","Casa do Sal (jardim)"
"cdn_099","-8.587226","40.11163","Casal do Missa (Escola)"
"cdn_098","-8.587335","40.111682","Casal do Missa (Escola)"
"cdn_097","-8.588903","40.109082","Casal do Missa (Capela)"
"cdn_096","-8.588785","40.109081","Casal do Missa (Capela)"
"cdn_095","-8.510285","40.10771","São Fipo (X)"
"cdn_093","-8.516468","40.105219","São Fipo (Capela)"
"scd_039","-8.073504","40.404024","Casas Novas"
"scd_038","-8.074318","40.392991","Vila Dianteira"
"scd_031","-8.153444","40.354558","Chamadouro (X)"
"scd_030","-8.130006","40.398938","Santa Comba Dão (Heróis Ultramar)"
"scd_032","-8.129824","40.406777","Santa Comba Dão (EB3S)"
"460","-8.433397","40.219369","Estrada de Coselhas 1 - Sent. Huc"
"scd_035","-8.069037","40.388927","São João de Areias"
"461","-8.438134","40.220095","Rua Cidade Poitiers (rot. Casa do Sal) - Sent. Centro"
"scd_034","-8.094087","40.389518","Cancela"
"462","-8.43378","40.219494","Estrada de Coselhas 1 - Sent. Centro"
"cdn_081","-8.544543","40.094474","Casal da Fonte"
"cbr_552","-8.409812","40.220575","CHUC (Este)"
"463","-8.43584","40.222947","Rua Cidade de Poitiers 2 (monte Formoso) - Sent. Rot. Casa do Sal"
"cdn_080","-8.54418","40.094439","Casal da Fonte"
"cbr_553","-8.40971","40.21982","CHUC (Este)"
"464","-8.435578","40.223193","Rua Cidade de Poitier 2  (monte Formoso) - Sent. Ingote"
"cbr_550","-8.41349","40.216229","Escola Martim de Freitas"
"465","-8.42771","40.211658","Olimpio Nicolau Rui Fernandes - Psp 1 - Sent. Desc."
"cbr_551","-8.413456","40.215056","Escola Martim de Freitas"
"466","-8.428153","40.211676","Olimpio Nicolau Rui Fernandes - Psp 3 - Sent. Desc."
"467","-8.433939","40.213972","Fernão de Magalhães, Av. (edifício Coimbra) - Sent. Casa do Sal"
"468","-8.432717","40.214715","João Machado, R.  - Palácio 1"
"469","-8.432793","40.214626","João Machado, R.  - Palácio 2"
"cdn_089","-8.535611","40.099437","Corteses"
"cdn_088","-8.535543","40.099313","Corteses"
"cbr_558","-8.400683","40.204246","Fernando Namora"
"cbr_559","-8.400869","40.204099","Fernando Namora"
"cdn_085","-8.538441","40.097623","Ega (X)"
"cbr_556","-8.397709","40.199194","Casa Branca"
"cdn_084","-8.538338","40.097535","Ega (X)"
"cbr_557","-8.397884","40.198948","Casa Branca"
"cdn_083","-8.539703","40.096247","Ega (Capela)"
"cbr_554","-8.411568","40.214781","BCG"
"cdn_082","-8.539894","40.096258","Ega (Capela)"
"cbr_555","-8.411525","40.214635","BCG"
"mir_076","-8.723632","40.451985","Seixo (Crossodromo)"
"mir_077","-8.722058","40.460408","Seixo (Largo Manuel Estrela)"
"mir_074","-8.723311","40.446973","Cabeço de Mira"
"mir_075","-8.723755","40.451951","Seixo (Crossodromo)"
"mir_072","-8.726245","40.44493","Casal Sobreiro"
"mir_073","-8.7232","40.447057","Cabeço de Mira"
"mir_070","-8.728643","40.442189","Portomar"
"cdn_189","-8.52929","40.152696","Alvogadas"
"mir_071","-8.726223","40.444864","Casal Sobreiro"
"mcv_051","-8.29688","40.171232","Foz de Arouce (X)"
"470","-8.432885","40.214527","João Machado, R.  - Palácio 3"
"mcv_050","-8.348625","40.151698","Senhor da Serra (X Residência)"
"mir_078","-8.721977","40.460408","Seixo (Largo Manuel Estrela)"
"mcv_053","-8.395054","40.079475","Chão de Lamas (X)"
"472","-8.433097","40.212319","Fernão Magalhães, Av. - Ctt - Dir. Portagem"
"mir_079","-8.719478","40.464025","Cabeças Verdes (Rua dos Claros)"
"mcv_052","-8.318015","40.171293","Segade"
"473","-8.431887","40.209513","António Granjo, R. - Esc. S. Bartolomeu 1"
"cdn_191","-8.528005","40.156141","Casal do Carrito (Rua de Santo António)"
"mcv_055","-8.312376","40.040065","Souravas"
"474","-8.432224","40.209224","António Granjo, R. - Est. Nova"
"cdn_190","-8.527946","40.15607","Casal do Carrito (Rua de Santo António)"
"mcv_054","-8.395199","40.079426","Chão de Lamas (X)"
"475","-8.432388","40.21136","Fernão Magalhães, Av. - Loja do Cidadão - Dir. Arnado"
"cnt_400","-8.718421","40.327671","Sanguinheira de Baixo"
"mcv_057","-8.310257","40.04164","Supegal"
"476","-8.432023","40.20946","António Granjo, R. - Esc. S. Bartolomeu 2"
"cnt_401","-8.699855","40.329133","Gesteira (X Sanguinheira)"
"mcv_056","-8.312229","40.040068","Souravas"
"477","-8.434056","40.213634","Largo do  Arnado"
"mcv_059","-8.306202","40.04594","Casalinho"
"478","-8.432022","40.213894","Manuel Rodrigues, R.  - Arnado 4"
"mcv_058","-8.310456","40.041617","Supegal"
"479","-8.427784","40.211513","Olimpio Nicolau Rui Fernandes - J. Manga 2 - Sent. Asc."
"cdn_199","-8.522812","40.149491","Anobra (X)"
"cdn_198","-8.524569","40.149225","Anobra (EB1)"
"cdn_197","-8.524371","40.149342","Anobra (EB1)"
"cdn_196","-8.528037","40.148171","Anobra (Igreja)"
"cdn_195","-8.528143","40.148196","Anobra (Igreja)"
"cdn_194","-8.522483","40.162243","Casal do Carrito (Capela)"
"cdn_193","-8.52466","40.159093","Casal do Carrito (Beco do Benfica)"
